Population,Locality,Municipality,County,Latitude,Longitude,X-Sweref99TM,Y-Sweref99TM
413,"Töllsjö",Bollebygd,Västra Götaland,57.7912,12.633,359291.23,6407927.14
413,"Valsäng",Tjörn,Västra Götaland,58.036,11.5975,299136.82,6437782.61
412,"Rälla",Borgholm,Kalmar,56.7711,16.5696,595931.06,6293007.22
411,"Sjötorp",Mariestad,Västra Götaland,58.8373,13.9791,441074.66,6522383.17
410,"Härslöv",Landskrona,Skåne,55.9319,12.8714,367022.38,6200547.63
410,"Grisslehamn",Norrtälje,Stockholm,60.0935,18.7718,709711.2,6667811.35
409,"Höggeröd",Orust,Västra Götaland,58.2673,11.7516,309468.39,6463064.22
409,"Steninge",Sigtuna,Stockholm,59.6061,17.7992,657954.83,6610876.05
408,"Svappavaara",Kiruna,Norrbotten,67.6468,21.0543,756610.27,7516039.94
408,"Kungsäter",Varberg,Halland,57.3089,12.5657,353366.33,6354395.84
408,"Rydöbruk",Hylte,Halland,56.9609,13.1165,385470.66,6314610.54
407,"Mehedeby",Tierp,Uppsala,60.4497,17.4025,632162.95,6703904.5
406,"Torestorp",Mark,Västra Götaland,57.3865,12.6794,360506.18,6362793.15
406,"Hedekas",Munkedal,Västra Götaland,58.6431,11.7788,313069.52,6504803.5
405,"Ätran",Falkenberg,Halland,57.1224,12.95,375887.53,6332873.42
403,"Nikkala",Haparanda,Norrbotten,65.798,23.9206,906980.58,7326365.94
403,"Svenshögen",Stenungsund,Västra Götaland,58.1452,11.938,319779.21,6448962.53
403,"Bergströmshusen",Staffanstorp,Skåne,55.6761,13.1739,385164.83,6171539.79
403,"Stensnäset och Trummenäs",Karlskrona,Blekinge,56.1589,15.7292,545289.23,6224001.95
402,"Lidatorp och Klövsta",Nynäshamn,Stockholm,58.9574,17.9085,667271.23,6538946.49
401,"Skeda udde",Linköping,Östergötland,58.2904,15.5605,532863.43,6461179.76
401,"Strålsnäs",Boxholm,Östergötland,58.2343,15.0869,505102.36,6454804.2
401,"Bärby",Uppsala,Uppsala,59.8585,17.8164,657732.79,6639001.72
400,"Skedvi kyrkby",Säter,Dalarna,60.4073,15.8021,544187.26,6697047.15
400,"Rottneros",Sunne,Värmland,59.795,13.1101,393943.85,6630090.1
399,"Gräfsnäs",Alingsås,Västra Götaland,58.0795,12.4873,351824.09,6440322.55
399,"Bjärsjölagård",Sjöbo,Skåne,55.7225,13.6875,417559.23,6175971.57
398,"Nykyrka",Motala,Östergötland,58.6242,14.9737,498474.41,6498204.68
397,"Malmberget östra",Gällivare,Norrbotten,67.1721,20.692,746146.57,7461850.46
397,"Madängsholm",Tidaholm,Västra Götaland,58.1399,13.9242,436658.9,6444785.62
397,"Öja",Växjö,Kronoberg,56.8541,14.6213,476905.39,6301207.38
396,"Hogstorp",Uddevalla,Västra Götaland,58.3983,11.7597,310646.01,6477612.39
396,"Karups sommarby",Sjöbo,Skåne,55.5925,13.6385,414199.38,6161564.11
396,"Nykil",Linköping,Östergötland,58.2871,15.4472,526222.27,6460762.66
396,"Vattubrinken",Södertälje,Stockholm,59.2452,17.5818,647251.62,6570203.9
395,"Västerby",Hedemora,Dalarna,60.3102,15.9264,551185.84,6686312.65
395,"Hasselfors",Laxå,Örebro,59.0892,14.653,480116.77,6550037.93
395,"Jung",Vara,Västra Götaland,58.327,13.1117,389410.21,6466669.18
394,"Kungshult",Eslöv,Skåne,55.8544,13.4126,400627.38,6191008.95
393,"Landeryd",Hylte,Halland,57.0794,13.2695,395104.87,6327552.32
393,"Merlänna",Strängnäs,Södermanland,59.2838,16.9857,613130.55,6573339.78
391,"Hurva",Eslöv,Skåne,55.7937,13.439,402130.12,6184221.79
391,"Tvärskog",Kalmar,Kalmar,56.6214,16.0469,564238.26,6275728.42
391,"Björsäter",Åtvidaberg,Östergötland,58.335,16.0215,559812.46,6466464.12
390,"Ulvkälla",Härjedalen,Jämtland,62.0222,14.3643,466730.08,6876815.63
390,"Spjutsbygd",Karlskrona,Blekinge,56.3149,15.594,536744.11,6241289.57
390,"Fågelfors",Högsby,Kalmar,57.2063,15.8465,551137.72,6340664.28
389,"Robertsholm",Hofors,Gävleborg,60.5697,16.2717,569706.92,6715531.04
388,"Roteberg",Ovanåker,Gävleborg,61.396,15.8363,544666.2,6807184.91
388,"Västerljung",Trosa,Södermanland,58.9213,17.4521,641181.17,6533875.9
388,"Marmorbyn",Vingåker,Södermanland,59.0465,16.0699,561383.94,6545722.49
387,"Vankiva",Hässleholm,Skåne,56.2016,13.7411,421896.42,6229225.14
386,"Övermarken, Skatan och Maran",Piteå,Norrbotten,65.2857,21.4303,799579.81,7255592.64
386,"Lillpite",Piteå,Norrbotten,65.3742,21.1448,785351.56,7264091.87
386,"Gårdstånga",Eslöv,Skåne,55.7623,13.3122,394095.34,6180918.04
386,"Gunnarstorp",Bjuv,Skåne,56.1019,12.9233,370835.56,6219368.07
386,"Vena",Hultsfred,Kalmar,57.5189,15.9778,558566.05,6375574.98
385,"Lillhaga",Ljusdal,Gävleborg,61.828,16.0335,554435.49,6855455.95
385,"Smedstorp",Tomelilla,Skåne,55.5509,14.1151,444170.67,6156450.76
384,"Västermyckeläng",Älvdalen,Dalarna,61.2148,14.0274,447755.39,6787105.35
384,"Djura",Leksand,Dalarna,60.6087,15.0064,500349.22,6719204.38
383,"Lilla Harrie",Kävlinge,Skåne,55.7909,13.2047,387433.51,6184271.36
383,"Furuby",Växjö,Kronoberg,56.8532,15.0358,502181.88,6301040.65
383,"Hjältevad",Eksjö,Jönköping,57.6284,15.344,520541.6,6387396.04
381,"Sidensjö",Örnsköldsvik,Västernorrland,63.3028,18.2589,663306.05,7023475.42
381,"Kinnarumma",Borås,Västra Götaland,57.5992,12.877,373123.88,6386074.19
381,"Berghem",Mark,Västra Götaland,57.4663,12.5923,355592.35,6371851.07
381,"Söderskogen",Håbo,Uppsala,59.6766,17.5903,645865.79,6618245.99
381,"Älvsala",Värmdö,Stockholm,59.3094,18.6445,707438.5,6580175.9
380,"Kebal",Strömstad,Västra Götaland,58.9536,11.1408,278062.61,6541291.33
380,"Solberga",Nässjö,Jönköping,57.7328,14.7459,484871.31,6398993.49
379,"Bredared",Borås,Västra Götaland,57.8041,12.8887,374531.91,6408858.72
379,"Marstrand",Kungälv,Västra Götaland,57.886,11.581,297317.5,6421147.54
378,"Älgarås",Töreboda,Västra Götaland,58.8105,14.2477,456543.47,6519198.82
378,"Skeppshult",Gislaved,Jönköping,57.1239,13.3765,401710.71,6332347.17
377,"Södra Bergsbyn och Stackgrönnan",Skellefteå,Västerbotten,64.71,21.0989,790370.79,7190128.08
377,"Kälarne",Bräcke,Jämtland,62.9791,16.0875,555119.82,6983723.91
377,"Vrångö",Göteborg,Västra Götaland,57.5732,11.7838,307679.27,6385750.86
377,"Holmsjö",Karlskrona,Blekinge,56.4171,15.5423,533454.23,6252639.65
377,"Fågelmara",Karlskrona,Blekinge,56.2618,15.9501,558854.63,6235622.55
377,"Oknö",Mönsterås,Kalmar,57.0062,16.5147,591994.12,6319094.54
377,"Norra Lagnö",Värmdö,Stockholm,59.3541,18.4054,693579.89,6584428.5
377,"Stava",Österåker,Stockholm,59.4993,18.2213,682337.22,6600075.07
376,"Bonäs",Mora,Dalarna,61.0765,14.4884,472398.48,6771416.53
376,"Sulvik",Arvika,Värmland,59.6817,12.3946,353305.61,6618839.24
376,"Sättra",Norrtälje,Stockholm,59.6185,18.4344,693705.26,6613940.85
375,"Västra Ämtervik",Sunne,Värmland,59.7252,13.1441,395632.63,6622270.22
375,"Hjärtum",Lilla Edet,Västra Götaland,58.1799,12.1083,329965.19,6452387.48
375,"Rya",Härryda,Västra Götaland,57.7028,12.3716,343377.41,6398657.15
375,"Bettna",Flen,Södermanland,58.9039,16.6432,594664.54,6530508.81
374,"Backaryd",Ronneby,Blekinge,56.345,15.1527,509438.94,6244489.21
373,"Bredviken",Kalix,Norrbotten,65.8305,23.2095,874219.11,7325533.08
373,"Pilgrimstad",Bräcke,Jämtland,62.9559,15.0381,501930.9,6980674.97
373,"Björna",Örnsköldsvik,Västernorrland,63.5503,18.5971,678693.01,7051927.92
373,"Docksta",Kramfors,Västernorrland,63.0535,18.3255,668080.4,6995901.5
373,"Transtrand",Malung-Sälen,Dalarna,61.0896,13.3134,409042.3,6773942.34
373,"Väne-Åsaka",Trollhättan,Västra Götaland,58.2477,12.4172,348411.38,6459188.63
372,"Nedre Gärdsjö",Rättvik,Dalarna,60.9336,15.2196,511904.48,6755406.32
371,"Främmestad",Essunga,Västra Götaland,58.2345,12.6701,363199.98,6457178.05
370,"Gulleråsen",Rättvik,Dalarna,61.0574,15.1822,509837.64,6769190.07
370,"Limedsforsen",Malung-Sälen,Dalarna,60.8814,13.3986,413068.32,6750641.55
370,"Sennan",Halmstad,Halland,56.7733,12.9823,376692.53,6293964.69
369,"Alvhem",Ale,Västra Götaland,58.0035,12.169,332708.84,6432611.37
369,"Sövde",Sjöbo,Skåne,55.5881,13.6642,415805.06,6161052.21
369,"Örserum",Jönköping,Jönköping,58.0056,14.5757,474925.72,6429410.73
368,"Kulltorp",Gnosjö,Jönköping,57.2644,13.7911,427087.95,6347469.59
366,"Sövestad",Ystad,Skåne,55.5014,13.7974,424036.96,6151241.29
366,"Ramstalund",Uppsala,Uppsala,59.798,17.4434,637095.56,6631446.32
365,"Hemmingsmark",Piteå,Norrbotten,65.2228,21.2814,793359.85,7247901.6
365,"Kyrkeby och Nereby",Kungälv,Västra Götaland,57.8075,11.8522,312981.43,6411630.64
364,"Stora Mellby",Alingsås,Västra Götaland,58.1423,12.5808,357587.48,6447108.5
364,"Klippans bruk",Klippan,Skåne,56.1187,13.1478,384844.04,6220835.23
364,"Ljungaviken",Sölvesborg,Blekinge,56.0501,14.6066,475496.98,6211719.87
364,"Tävelsås",Växjö,Kronoberg,56.7685,14.8235,489213.78,6291635.06
363,"Getterön",Varberg,Halland,57.1185,12.2098,331070.46,6334036.38
363,"Örsjö",Nybro,Kalmar,56.6985,15.749,545866.71,6284073.55
363,"Horda",Värnamo,Jönköping,57.0375,14.2581,454976.95,6321809.63
362,"Billsta",Örnsköldsvik,Västernorrland,63.3272,18.5132,675891.83,7026862.7
362,"Vannsätter",Söderhamn,Gävleborg,61.2604,16.7885,595932.64,6793108.6
362,"Strömsbruk",Nordanstig,Gävleborg,61.8686,17.3181,621918.01,6861714.28
361,"Hakkas",Gällivare,Norrbotten,66.9149,21.5672,786908.88,7437038.74
361,"Nitta",Ulricehamn,Västra Götaland,57.8279,13.1869,392321,6410987.09
361,"Ballingslöv",Hässleholm,Skåne,56.2139,13.846,428430.37,6230490.88
361,"Riala",Norrtälje,Stockholm,59.6376,18.5164,698215.05,6616299.59
358,"Brännland",Umeå,Västerbotten,63.8679,20.0715,749027.53,7092200.44
358,"Lottefors",Bollnäs,Gävleborg,61.4141,16.412,575369.04,6809729.03
357,"Udden",Eskilstuna,Södermanland,59.4315,16.4237,580762.4,6588964.64
355,"Naglarby, Lisselhaga och Storhaga",Säter,Dalarna,60.4183,15.577,531773.82,6698133.15
355,"Stenis och Vika",Mora,Dalarna,60.9427,14.466,471064.11,6756523.93
354,"Lillhärdal",Härjedalen,Jämtland,61.8537,14.0648,450782.67,6858237.44
354,"Åssjöns norra strand",Krokom,Jämtland,63.2413,14.5368,476730.81,7012562.83
354,"Skattungbyn",Orsa,Dalarna,61.1873,14.8518,492033.21,6783663.33
354,"Valåsen och Labbsand",Karlskoga,Örebro,59.3052,14.5762,475867.19,6574118.83
354,"Bockara",Oskarshamn,Kalmar,57.2636,16.0701,564543.81,6347231.16
354,"Lanna",Värnamo,Jönköping,57.2248,13.7822,426467.19,6343067
354,"Hulukvarn, Ulvstorp, Västersjön och Hedenstorp",Jönköping,Jönköping,57.7638,14.086,445620.03,6402776.13
354,"Strångsjö",Katrineholm,Södermanland,58.9048,16.1973,568976.53,6530065.89
353,"Zinkgruvan",Askersund,Örebro,58.8142,15.0871,505030.9,6519369.48
353,"Oleby",Torsby,Värmland,60.1334,13.0416,391216.98,6667875.7
353,"Brantevik",Simrishamn,Skåne,55.5183,14.3443,458599.09,6152669.34
353,"Tuna",Landskrona,Skåne,55.9098,12.6724,354509.75,6198491.26
353,"Åmunnen",Kalmar,Kalmar,56.6308,16.2335,575673.57,6276972.41
353,"Tynningö",Vaxholm,Stockholm,59.3779,18.388,692459.98,6587034.16
352,"Vik",Simrishamn,Skåne,55.6124,14.2803,454668.62,6163176.17
352,"Farhult",Höganäs,Skåne,56.2219,12.7184,358533.34,6233121.72
352,"Gårdskär",Älvkarleby,Uppsala,60.6089,17.5899,641771.5,6722020.09
351,"Änge",Krokom,Jämtland,63.4576,14.0702,453644.47,7036911.62
351,"Stocka",Nordanstig,Gävleborg,61.8929,17.3388,622908.99,6864466.4
350,"Alstad",Trelleborg,Skåne,55.4503,13.2028,386335.01,6146369.94
350,"Herräng",Norrtälje,Stockholm,60.1322,18.6389,702088.39,6671706.48
349,"Selånger",Sundsvall,Västernorrland,62.4098,17.2079,614070.16,6921783.93
349,"Hedared",Borås,Västra Götaland,57.8081,12.7492,366261.88,6409564.98
347,"Häggenås",Östersund,Jämtland,63.3901,14.8914,494574.09,7029053.7
347,"Heden och Skansbacken",Vansbro,Dalarna,60.4571,14.4752,471133.06,6702430.45
347,"Väskinde",Gotland,Gotland,57.6896,18.4128,703419.18,6399273.39
347,"Ekskogen, Älgeby och Långsjötorp",Vallentuna,Stockholm,59.6087,18.3677,690005.14,6612655.69
346,"Böle",Piteå,Norrbotten,65.3846,21.3225,793466.49,7266061.67
346,"Torpsbruk",Alvesta,Kronoberg,57.0325,14.5735,474114.16,6321080.18
346,"Furusjö",Habo,Jönköping,57.9283,13.9601,438412.47,6421197.56
345,"Pukavik",Sölvesborg,Blekinge,56.1597,14.6804,480152.6,6223897.45
344,"Marmaverken",Söderhamn,Gävleborg,61.2711,16.8774,600663.02,6794432.48
344,"Aspeboda",Falun,Dalarna,60.5566,15.485,526598.55,6713499.92
344,"Vitaby",Simrishamn,Skåne,55.6776,14.1503,446568.17,6170522.74
344,"Burgsvik",Gotland,Gotland,57.0334,18.276,698789.43,6325878.27
343,"Sund",Trosa,Södermanland,58.9613,17.4097,638579.59,6538241.36
343,"Tumbo",Eskilstuna,Södermanland,59.4242,16.3394,576001.9,6588051.68
343,"Hattudden, Björnösund och Björknäs",Norrtälje,Stockholm,59.7586,18.8602,716799.74,6630837.71
343,"Sibble",Botkyrka,Stockholm,59.1113,17.7504,657477.82,6555695.25
342,"Klövsjö",Berg,Jämtland,62.5291,14.1923,458431.87,6933382.1
342,"Nya Långenäs",Härryda,Västra Götaland,57.6562,12.164,330794.81,6393974.17
342,"Långasjö",Emmaboda,Kalmar,56.5837,15.4479,527511.76,6271136.98
342,"Södra Vindö",Värmdö,Stockholm,59.3321,18.7126,711167.62,6582918.94
339,"Los",Ljusdal,Gävleborg,61.7375,15.1679,508871.13,6844950.7
339,"Tunnerstad",Jönköping,Jönköping,58.0509,14.3304,460476.39,6434573.18
338,"Brändön",Luleå,Norrbotten,65.6973,22.3403,836484.79,7305854.42
338,"Öxabäck",Mark,Västra Götaland,57.396,12.8028,367959.74,6363596.87
338,"Hishult",Laholm,Halland,56.4278,13.3147,396062.45,6254972.24
338,"Koviksudde och Skeviksstrand",Värmdö,Stockholm,59.3576,18.3577,690850.29,6584687.2
337,"Tvärålund",Vindeln,Västerbotten,64.0994,19.6632,727121.72,7116415.67
337,"Marma",Älvkarleby,Uppsala,60.4902,17.4258,633281.04,6708459.04
336,"Rånnaväg",Ulricehamn,Västra Götaland,57.6776,13.4675,408609.39,6393855.3
336,"Björnåsen",Mölndal,Västra Götaland,57.5735,12.0485,323501.87,6385065.06
336,"Jularp och Sjunnerup",Höör,Skåne,55.9648,13.5526,409647.65,6203106.92
336,"Horsaryd och Stilleryd",Karlshamn,Blekinge,56.1715,14.8233,489030.95,6225183.2
336,"Grimstorp",Nässjö,Jönköping,57.558,14.6975,481901.28,6379543.62
336,"Oxnö och Svärdsö",Nynäshamn,Stockholm,58.8748,17.8389,663659.38,6529579.45
335,"Drängsmark",Skellefteå,Västerbotten,64.9196,20.9486,781033,7212723.82
335,"Lunde",Kramfors,Västernorrland,62.8779,17.8612,645494.62,6975215.04
335,"Tye",Hammarö,Värmland,59.3477,13.5606,418140.33,6579650.74
335,"Hjorted",Västervik,Kalmar,57.6214,16.3074,578091.5,6387312.44
333,"Sjulsmark",Piteå,Norrbotten,65.5191,21.4858,799481.16,7281759.96
333,"Kärda",Värnamo,Jönköping,57.1698,13.9244,434960.84,6336799.34
332,"Sandslån",Kramfors,Västernorrland,63.02,17.8098,642193.81,6990927.04
332,"Stånga",Gotland,Gotland,57.2834,18.4646,708812.31,6354243.25
332,"Gryt",Valdemarsvik,Östergötland,58.1913,16.8249,607283.32,6451465.34
332,"Äsköping",Katrineholm,Södermanland,59.147,16.0654,560947.07,6556904.56
331,"Laxforsen/Lintanen",Kiruna,Norrbotten,67.8586,20.5264,732182.33,7537484.7
331,"Gonäs",Ludvika,Dalarna,60.1477,15.0838,504655.9,6667864.75
331,"Karlsbyheden och Blixbo",Falun,Dalarna,60.6377,15.8407,545985.3,6722725.75
331,"Lysvik",Sunne,Värmland,60.0162,13.1344,395999.34,6654682.85
331,"Morup",Falkenberg,Halland,56.9803,12.3998,341979.35,6318199.17
330,"Korsträsk",Älvsbyn,Norrbotten,65.6677,20.8659,769380.84,7295449.36
330,"Fåker, Ålsta och Månsta",Östersund,Jämtland,62.9821,14.5756,478490.12,6983671.13
330,"Hjälmared",Alingsås,Västra Götaland,57.8929,12.5393,354137.78,6419445.76
330,"Eneryda",Älmhult,Kronoberg,56.7041,14.3371,459411.64,6284647.66
329,"Svensbyn",Piteå,Norrbotten,65.3127,21.2385,790367.58,7257683.61
329,"Hassela",Nordanstig,Gävleborg,62.1157,16.6911,588230.62,6888224.71
329,"Östra Frölunda",Svenljunga,Västra Götaland,57.3409,13.0288,381359.16,6357050.61
328,"Nordanå",Staffanstorp,Skåne,55.6228,13.123,381806.5,6165695.48
328,"Funbo",Uppsala,Uppsala,59.8532,17.8691,660707.48,6638541.3
327,"Tösse",Åmål,Västra Götaland,58.9728,12.6435,364526.41,6539413.57
326,"Smedseröd",Uddevalla,Västra Götaland,58.3665,11.8059,313175.35,6473952.73
326,"Lunnarp",Tomelilla,Skåne,55.5435,14.0439,439670.33,6155691.05
326,"Vittaryd",Ljungby,Kronoberg,56.9706,13.9398,435546.45,6314609.5
326,"Björköby",Vetlanda,Jönköping,57.5145,14.905,494306.7,6374668.17
324,"Rossön",Strömsund,Jämtland,63.9255,16.3307,565257.41,7089391.6
324,"Sätra Brunn",Sala,Västmanland,59.865,16.4371,580478.11,6637246.62
324,"Hultafors",Bollebygd,Västra Götaland,57.6959,12.7187,364025.41,6397145.26
323,"Jäderfors",Sandviken,Gävleborg,60.6641,16.6926,592506.28,6726566.39
323,"Forsvik",Karlsborg,Västra Götaland,58.5804,14.431,466910.85,6493468.19
323,"Grytgöl",Finspång,Östergötland,58.8001,15.5555,532101.35,6517929.8
322,"Bastuträsk",Norsjö,Västerbotten,64.7902,20.0407,739368.09,7194608.21
322,"Vinäs",Mora,Dalarna,60.9697,14.5376,474969.59,6759499.21
322,"Baskemölla",Simrishamn,Skåne,55.5922,14.3102,456529.56,6160913.41
322,"Fagerhult",Habo,Jönköping,58.0012,14.1236,448201.03,6429179.24
322,"Hällestad",Finspång,Östergötland,58.7338,15.5785,533494.81,6510557.55
321,"Örslösa",Lidköping,Västra Götaland,58.5089,13.005,383762.65,6487096.02
321,"Laggarsvik och Linanäs",Österåker,Stockholm,59.4819,18.5237,699547.4,6599004.43
320,"Hästholmen",Ödeshög,Östergötland,58.2796,14.6399,478883.77,6459895.8
319,"Kinnared",Hylte,Halland,57.0225,13.1065,385051.34,6321482.91
319,"Betsede",Värmdö,Stockholm,59.3292,18.4282,695018.93,6581727.25
318,"Åryd",Karlshamn,Blekinge,56.2084,15.0094,500584.98,6229273.74
318,"Ljusfallshammar",Finspång,Östergötland,58.7853,15.4946,528592.04,6516250.84
317,"Harkie",Västerås,Västmanland,59.5293,16.7139,596946.7,6600242.93
317,"Skåpafors",Bengtsfors,Västra Götaland,59.0231,12.29,344436.02,6545783.73
317,"Bäckaskog",Kristianstad,Skåne,56.0451,14.334,458509.49,6211304.48
317,"Emsfors",Oskarshamn,Kalmar,57.1437,16.4535,587950.94,6334315.89
316,"Åmynnet",Örnsköldsvik,Västernorrland,63.1856,18.5318,677692.99,7011154.82
316,"Hampetorp",Örebro,Örebro,59.1397,15.6666,538139.78,6555799.09
316,"Drottningholm",Ekerö,Stockholm,59.3252,17.8888,664369.54,6579825.05
315,"Solvarbo",Säter,Dalarna,60.3895,15.6697,536912.47,6694978.05
315,"Stora Herrestad",Ystad,Skåne,55.4742,13.8739,428817.89,6148133.8
315,"Österstad",Motala,Östergötland,58.523,15.1794,510451.57,6486955.77
315,"Mogata",Söderköping,Östergötland,58.4522,16.4507,584663.46,6479973.64
314,"Bullmark",Umeå,Västerbotten,64.0304,20.4826,767620.78,7111926.98
314,"Äspered",Borås,Västra Götaland,57.7559,13.1809,391752.27,6402983.94
314,"Kånna",Ljungby,Kronoberg,56.7816,13.9051,433098.63,6293605.21
313,"Munga",Västerås,Västmanland,59.7445,16.5216,585521.06,6623932.76
313,"Emmaljunga",Hässleholm,Skåne,56.3948,13.6518,416780.75,6250841.62
313,"Arrie",Vellinge,Skåne,55.5138,13.0801,378768.82,6153642.22
313,"Degerhamn",Mörbylånga,Kalmar,56.3559,16.4166,587532.23,6246595.77
312,"Bygdsiljum",Skellefteå,Västerbotten,64.3557,20.4954,765114.16,7148130.65
312,"Bäckhammar",Kristinehamn,Värmland,59.1594,14.1872,453521.47,6558085.51
312,"Sundhultsbrunn",Aneby,Jönköping,57.9296,14.9137,494891.24,6420879.75
310,"Alvik",Leksand,Dalarna,60.7529,14.8521,491938.5,6735270.78
310,"Möklinta",Sala,Västmanland,60.0785,16.5457,586006.7,6661158.08
310,"Nyehusen och Furuboda",Kristianstad,Skåne,55.8406,14.2193,451108.25,6188611.47
309,"Orrviken",Östersund,Jämtland,63.1031,14.446,472038.48,6997195.5
309,"Klässbol",Arvika,Värmland,59.5363,12.7446,372458.24,6601941.01
309,"Jonslund",Essunga,Västra Götaland,58.1604,12.8343,372574.73,6448611.17
308,"Immeln",Östra Göinge,Skåne,56.2092,14.2482,453363.26,6229620.07
307,"Duvesjön",Kungälv,Västra Götaland,57.9535,12.0232,323849.52,6427418.31
307,"Källö-Knippla",Öckerö,Västra Götaland,57.7519,11.6518,300772.99,6406016.96
307,"Osbyholm",Hörby,Skåne,55.8487,13.61,412973.99,6190118.82
307,"Selknä och Marielund",Uppsala,Uppsala,59.8461,17.885,661633.86,6637794.21
306,"Fredriksdal",Nässjö,Jönköping,57.6156,14.597,475926.37,6385982.17
306,"Djurön",Norrköping,Östergötland,58.6271,16.3472,578230.49,6499315.51
306,"Johannesudd",Vallentuna,Stockholm,59.5524,18.0322,671369.25,6605472.85
305,"Mjöhult",Höganäs,Skåne,56.177,12.6783,355877.48,6228201.84
305,"Turinge och Vidbynäs",Nykvarn,Stockholm,59.1995,17.4359,639115.83,6564806.55
304,"Vilshult",Olofström,Blekinge,56.3533,14.4826,468027.03,6245526.91
303,"Bälinge",Luleå,Norrbotten,65.6319,21.9338,818716.08,7296473.56
303,"Fengersfors",Åmål,Västra Götaland,58.9954,12.4658,354404.36,6542297.86
303,"Eringsboda",Ronneby,Blekinge,56.4399,15.3669,522619.24,6255098.12
303,"Edsbruk",Västervik,Kalmar,58.0168,16.4712,586916.57,6431524.39
303,"Fågelsta",Motala,Östergötland,58.455,15.0448,502611.64,6479373.97
302,"Färgens östra strand",Alingsås,Västra Götaland,57.875,12.5422,354232.5,6417444.41
302,"Ödsmål och Åsebyberg",Kungälv,Västra Götaland,57.9198,11.8057,310805.62,6424255.14
302,"Emtunga",Vara,Västra Götaland,58.2544,13.0027,382791.27,6458768.57
302,"Frödinge",Vimmerby,Kalmar,57.7011,16.0065,559989.88,6395874.78
302,"Rävemåla",Tingsryd,Kronoberg,56.5587,15.266,516349.55,6268297.74
302,"Berg",Åtvidaberg,Östergötland,58.2173,16.0174,559773.7,6453357.74
302,"Söderby-Karl",Norrtälje,Stockholm,59.8932,18.7021,707088.99,6645312.84
301,"Berg",Gävle,Gävleborg,60.4069,17.0313,611896.45,6698449.43
301,"Nissafors",Gnosjö,Jönköping,57.4086,13.6357,418035.21,6363695.02
300,"Sörmjöle",Umeå,Västerbotten,63.6843,20.0036,747304.7,7071522.98
300,"Brännäset och Boviken",Umeå,Västerbotten,63.6411,19.9907,747042.37,7066666.36
300,"Vad",Smedjebacken,Dalarna,60.0261,15.658,536674.61,6654497.29
300,"Rosenlund",Tranemo,Västra Götaland,57.522,13.3429,400757.2,6376708.04
300,"Ambjörnarp",Tranemo,Västra Götaland,57.419,13.2929,397471.21,6365311.59
299,"Halvarsgårdarna",Borlänge,Dalarna,60.4087,15.3847,521192.18,6696985.06
299,"Striberg",Nora,Örebro,59.5453,14.9326,496189.83,6600773.81
299,"Granby",Sigtuna,Stockholm,59.6568,17.6281,648081.35,6616125.22
299,"Jungfrusund",Ekerö,Stockholm,59.2732,17.8447,662105.36,6573934.07
298,"Hissmofors",Krokom,Jämtland,63.3256,14.473,473603.14,7021976.61
298,"Liden",Sundsvall,Västernorrland,62.6953,16.8052,592378.72,6952928.98
298,"Mjöbäck",Svenljunga,Västra Götaland,57.3108,12.8768,372108.88,6353974.44
298,"Gistad",Linköping,Östergötland,58.4683,15.8847,551607.28,6481184.61
298,"Vångelsta",Uppsala,Uppsala,59.8083,17.5336,642110.33,6632778.82
297,"Himle",Varberg,Halland,57.0736,12.3647,340252.72,6328665.38
297,"Skede",Vetlanda,Jönköping,57.4697,15.1773,510636.51,6369688.43
296,"Riddarhyttan",Skinnskatteberg,Västmanland,59.8077,15.5444,530542.72,6630115.81
296,"Håga",Uppsala,Uppsala,59.8394,17.5759,644349.98,6636328.25
295,"Haga",Enköping,Uppsala,59.6044,17.0515,615776.75,6609146.82
294,"Sya",Mjölby,Östergötland,58.3358,15.2251,513180.88,6466121.77
292,"Alby",Ånge,Västernorrland,62.4951,15.4787,524667.25,6929423.7
292,"Klevshult",Vaggeryd,Jönköping,57.3537,14.0971,445674.51,6357118.69
292,"Spångsholm",Mjölby,Östergötland,58.3508,15.2368,513859.04,6467791.15
292,"Marby och Marbystrand",Norrköping,Östergötland,58.6029,16.2921,575084.65,6496563.64
292,"Hargshamn",Östhammar,Uppsala,60.1663,18.4734,692706.34,6675003.52
291,"Myrviken",Berg,Jämtland,62.9954,14.3255,465829.62,6985257.23
291,"Odensberg",Falköping,Västra Götaland,58.1542,13.4424,408332.61,6446936.41
291,"Slottshagen, Bona, Helgö bol och Kungens täppa",Ekerö,Stockholm,59.2801,17.6735,652322.24,6574301.08
291,"Näs",Österåker,Stockholm,59.4679,18.266,685035.76,6596703.14
290,"Vidöåsen",Hammarö,Värmland,59.3426,13.454,412065.19,6579225.42
289,"Sunnemo",Hagfors,Värmland,59.8911,13.7035,427447.67,6639992.69
289,"Sanda",Strängnäs,Södermanland,59.4222,16.9844,612595.92,6588744.92
288,"Moliden",Örnsköldsvik,Västernorrland,63.3771,18.4595,672906,7032274.74
288,"Lingbo",Ockelbo,Gävleborg,61.0493,16.6815,590798.17,6769439.93
288,"Hagge",Smedjebacken,Dalarna,60.1224,15.2731,515173.85,6665071.17
288,"Rosenfors",Hultsfred,Kalmar,57.3641,15.8412,550599.24,6358230.15
287,"Örtofta",Eslöv,Skåne,55.7832,13.2554,390590.58,6183325.19
